break,pair,guessed,kick,snare,hat,ghost_snare,rms,peak,sub_r,low_r,mid_r,high_r,air_r,zcr,tail_ratio
Cumulus_Break_-_4A,13,hat,-0.302482,1.616886,2.751553,0.934437,0.213062,0.868988,0.000789,0.072569,0.123007,0.566327,0.208247,0.294232,0.0
Cumulus_Break_-_4A,14,kick,1.701171,0.300283,1.064577,-0.182788,0.18919,0.868988,0.319827,0.213016,0.016027,0.254865,0.193239,0.21119,0.0
Cumulus_Break_-_4A,15,hat,-0.246043,1.281443,3.048501,0.785569,0.078477,0.352982,0.086127,0.046555,0.008976,0.474434,0.381111,0.360243,0.0
Cumulus_Break_-_4A,16,hat,-0.349302,1.674149,2.734123,0.960013,0.149523,0.867569,0.007867,0.021167,0.144792,0.501488,0.241771,0.315524,0.0
Cumulus_Break_-_4A,17,hat,-0.359436,1.717723,2.624586,1.07622,0.084442,0.561707,0.02524,0.022947,0.210531,0.498526,0.220976,0.311492,0.0
Cumulus_Break_-_4A,18,kick,2.988634,-0.410748,-0.263732,-0.798686,0.125668,0.508835,0.432209,0.398289,0.003431,0.077477,0.087778,0.129032,0.0
Cumulus_Break_-_4A,19,hat,-0.14389,1.307979,2.943128,0.69813,0.113315,0.529526,0.06958,0.068097,0.009816,0.540432,0.308812,0.311978,0.0
Darkside_Break_-_7A,0,kick,3.12814,-0.264184,-0.925567,-0.73021,0.170425,0.579895,0.37794,0.428695,0.024187,0.019363,0.007281,0.044607,0.459115
Darkside_Break_-_7A,1,kick,3.127405,-0.374931,-0.619122,-0.786366,0.114245,0.623566,0.462999,0.375468,0.030765,0.07409,0.034824,0.075605,0.209783
Darkside_Break_-_7A,2,snare,0.300637,2.121951,0.681118,1.121523,0.135333,0.649719,0.000585,0.001685,0.672211,0.143236,0.036173,0.119708,0.244368
Darkside_Break_-_7A,3,kick,2.81403,0.025982,-0.713152,-0.493548,0.159415,0.548798,0.292005,0.457925,0.071512,0.045312,0.017515,0.084425,0.608073
Darkside_Break_-_7A,4,kick,3.367667,-0.533381,-0.757434,-0.90897,0.11077,0.48822,0.595246,0.27882,0.018255,0.056846,0.038653,0.084677,0.20523
Darkside_Break_-_7A,5,snare,0.163779,2.04465,1.059006,1.0962,0.164453,0.615784,0.006173,0.001131,0.628641,0.239172,0.041229,0.116008,0.0
Darkside_Break_-_7A,6,snare,0.252255,2.15557,0.783612,1.156296,0.128873,0.629272,0.000118,0.000989,0.686824,0.150388,0.045703,0.147933,0.208383
Darkside_Break_-_7A,7,hat,0.029956,1.604086,1.678401,1.010386,0.063471,0.475266,0.002046,0.086596,0.238141,0.289024,0.202056,0.221018,0.354679
Darkside_Break_-_7A,8,snare,0.452425,1.456403,1.001275,0.837048,0.066956,0.456146,0.000332,0.11218,0.235295,0.183542,0.104167,0.19506,0.252388
Darkside_Break_-_7A,9,kick,1.645188,0.698928,0.014374,0.030074,0.098203,0.498749,0.001363,0.380364,0.098874,0.06463,0.021362,0.093498,0.184669
Darkside_Break_-_7A,10,hat,-0.744146,1.876787,2.66058,1.466471,0.035324,0.266083,0.000924,0.010226,0.191774,0.51433,0.249952,0.292591,0.39322
Darkside_Break_-_7A,11,snare,0.15864,2.052627,1.08819,1.111407,0.108302,0.570786,0.000149,0.001186,0.558423,0.229403,0.060308,0.166583,0.202311
Darkside_Break_-_7A,12,snare,0.51693,1.505048,0.820717,0.849303,0.069401,0.391449,0.000771,0.120638,0.296895,0.179011,0.072131,0.158266,0.274861
Darkside_Break_-_7A,13,snare,0.242564,2.317934,0.579464,1.295898,0.092607,0.473923,0.000446,0.000888,0.838105,0.091444,0.042719,0.139113,0.252502
Darkside_Break_-_7A,14,snare,0.194167,2.101367,0.94692,1.130586,0.171857,0.673309,0.000383,0.001118,0.671516,0.20431,0.030742,0.13221,0.0
Darkside_Break_-_7A,15,snare,0.208709,2.142118,0.877857,1.153988,0.129765,0.673309,0.000528,0.00118,0.668183,0.177839,0.051482,0.140625,0.204144
Darkside_Break_-_7A,16,snare,0.197985,2.053872,1.020918,1.105779,0.097697,0.489868,0.000185,0.021575,0.590666,0.178965,0.103179,0.160282,0.326162
Darkside_Break_-_7A,17,snare,0.361312,1.508238,1.06804,0.900943,0.063302,0.435501,0.000558,0.091582,0.246302,0.19454,0.105661,0.199345,0.23776
Dayz_Break_-_9A,0,kick,2.047464,0.272356,0.019776,-0.29208,0.29472,0.906433,0.0183,0.543365,0.025929,0.089414,0.033231,0.089436,0.0
Dayz_Break_-_9A,1,kick,3.619418,-0.675314,-0.947382,-1.014279,0.169757,0.718277,0.663109,0.260226,0.005038,0.045167,0.005641,0.105595,0.141612
Dayz_Break_-_9A,2,hat,-0.473014,1.55425,2.984142,1.06488,0.075977,0.554871,0.062536,0.015745,0.036794,0.701053,0.174785,0.286794,0.0
Dayz_Break_-_9A,3,hat,-0.596172,1.253663,3.056252,0.88409,0.035604,0.185944,0.025028,0.027008,0.086205,0.226421,0.602573,0.241658,0.0
Dayz_Break_-_9A,4,hat,-0.236515,1.741152,2.342306,1.012755,0.211155,0.95282,0.012882,0.019529,0.195239,0.566744,0.101989,0.234123,0.0
Dayz_Break_-_9A,5,hat,-0.421223,1.541264,2.653956,1.101198,0.055674,0.259476,0.004595,0.0767,0.112794,0.52374,0.226885,0.272589,0.0
Dayz_Break_-_9A,6,kick,1.663557,0.566235,0.295058,-0.049463,0.252103,0.96344,0.007974,0.425088,0.05315,0.120935,0.035839,0.134133,0.0
Dayz_Break_-_9A,7,kick,3.389334,-0.565974,-0.705568,-0.919514,0.158616,0.741028,0.613101,0.258877,0.016212,0.070461,0.011997,0.12122,0.0
Dayz_Break_-_9A,8,hat,-0.567239,1.601507,3.056161,1.106544,0.074886,0.526321,0.045163,0.012481,0.042295,0.706186,0.184716,0.280494,0.0
Dayz_Break_-_9A,9,hat,-0.635407,1.262921,3.10865,0.890839,0.035673,0.18988,0.014431,0.032344,0.083197,0.227021,0.613902,0.241563,0.0
Dayz_Break_-_9A,10,hat,-0.262833,1.737737,2.394748,1.017368,0.206413,0.919846,0.013648,0.019288,0.182821,0.590301,0.098596,0.229839,0.0
Dayz_Break_-_9A,11,hat,-0.375075,1.528299,2.572605,1.10303,0.052876,0.265686,0.006845,0.084035,0.119462,0.51016,0.216845,0.276263,0.0
Dayz_Break_-_9A,12,hat,0.987169,0.824388,1.520273,0.269496,0.113195,0.618256,0.023748,0.386611,0.031826,0.409802,0.102064,0.231099,0.0
Dayz_Break_-_9A,13,hat,-0.219858,1.582043,2.504993,0.92614,0.182633,0.537247,0.003676,0.057404,0.048963,0.657097,0.077631,0.238496,0.0
Dayz_Break_-_9A,14,hat,-0.661833,1.773272,3.198156,1.140415,0.162749,0.537247,0.000511,0.016877,0.028264,0.820094,0.105847,0.293711,0.0
Dayz_Break_-_9A,15,kick,1.399329,0.640799,0.900962,0.074203,0.146691,0.731949,0.052184,0.396072,0.040585,0.277449,0.068413,0.185988,0.0
Dayz_Break_-_9A,16,hat,0.214551,0.959852,2.186606,0.685548,0.034825,0.177322,0.142159,0.094565,0.077654,0.252918,0.388037,0.274689,0.0
Desire_Break_-_4A,0,kick,3.787872,-0.744862,-1.243393,-1.096043,0.286895,0.948685,0.629713,0.340615,0.001053,0.005949,0.001623,0.042087,0.340745
Desire_Break_-_4A,1,snare,-0.124939,2.063552,1.866187,1.274445,0.110305,0.398743,0.055482,0.076497,0.016163,0.644093,0.181307,0.205393,2.376507
Desire_Break_-_4A,2,hat,-0.307357,1.886217,2.261536,1.122995,0.103609,0.770264,0.005407,0.020092,0.277915,0.608485,0.064003,0.181452,0.081133
Desire_Break_-_4A,3,kick,3.539331,-0.560903,-1.10686,-0.952917,0.275539,0.988571,0.450401,0.496736,0.002912,0.01222,0.00303,0.053931,0.425875
Desire_Break_-_4A,4,snare,-0.190886,2.092343,1.949081,1.297246,0.110742,0.40062,0.048598,0.0674,0.018646,0.639983,0.197955,0.215978,2.358598
Desire_Break_-_4A,5,kick,1.947048,0.496634,0.04322,-0.10103,0.130343,0.806046,0.009002,0.589995,0.120982,0.168692,0.020355,0.069808,0.364356
Desire_Break_-_4A,6,hat,-0.232186,1.956947,2.032397,1.162245,0.126035,0.805466,0.001501,0.02662,0.33431,0.573023,0.03797,0.175907,0.160915
Desire_Break_-_4A,7,kick,1.602254,0.646453,0.601415,0.084979,0.139727,0.662674,0.006037,0.547692,0.021143,0.312862,0.029615,0.16255,0.508413
Desire_Break_-_4A,8,kick,3.522208,-0.543053,-1.069259,-0.933912,0.27702,0.963638,0.451007,0.49356,0.002814,0.01387,0.004978,0.074093,0.423817
Desire_Break_-_4A,9,snare,-0.130032,2.085409,1.846772,1.287465,0.110199,0.397034,0.054416,0.075971,0.016106,0.634455,0.192499,0.205393,2.467342
Desire_Break_-_4A,10,hat,-0.300231,1.902175,2.218106,1.137024,0.103432,0.768295,0.00557,0.019376,0.286084,0.621032,0.043462,0.172127,0.078611
Desire_Break_-_4A,11,kick,3.510152,-0.543977,-1.083767,-0.939178,0.274645,0.96579,0.434635,0.508481,0.003262,0.014304,0.003172,0.055192,0.420741
Desire_Break_-_4A,12,snare,-0.260569,2.125966,2.033076,1.322736,0.110356,0.396271,0.042538,0.057466,0.020453,0.633921,0.220074,0.225554,2.370946
Desire_Break_-_4A,13,kick,1.964391,0.479864,0.049351,-0.110892,0.136243,0.802841,0.00899,0.599583,0.111988,0.172671,0.020579,0.075101,0.375355
Desire_Break_-_4A,14,hat,-0.261616,1.97016,2.040072,1.174418,0.118584,0.838715,0.002674,0.017403,0.330536,0.592269,0.029155,0.158014,0.174539
Desire_Break_-_4A,15,kick,1.662709,0.607644,0.543188,0.050059,0.134999,0.636383,0.006238,0.561339,0.021721,0.297874,0.028067,0.160282,0.487978
Detroit_Break_-_5A,0,kick,3.094594,-0.415745,-0.572969,-0.824103,0.314124,0.899384,0.242023,0.641918,0.006678,0.039681,0.023802,0.095269,0.0
Detroit_Break_-_5A,1,kick,3.947639,-0.932998,-1.15725,-1.225792,0.288354,0.752365,0.846933,0.114174,0.002279,0.01336,0.009485,0.077122,0.0
Detroit_Break_-_5A,2,kick,4.059179,-1.026177,-1.307757,-1.313764,0.193159,0.587692,0.855516,0.130764,0.000696,0.004347,0.001684,0.017389,0.0
Detroit_Break_-_5A,3,kick,3.562668,-0.502598,-1.211477,-0.910218,0.277103,0.826263,0.466139,0.483777,0.000625,0.0118,0.004093,0.050403,0.685713
Detroit_Break_-_5A,4,kick,4.140591,-1.074132,-1.360554,-1.350466,0.145448,0.314255,0.905587,0.091154,6.8e-05,0.000922,0.000221,0.01924,0.0
Detroit_Break_-_5A,5,snare,0.633356,1.166212,0.994547,0.449562,0.20471,0.815674,0.038143,0.037193,0.034944,0.312887,0.011182,0.061568,0.0
Detroit_Break_-_5A,6,hat,-0.032728,1.477557,2.315772,0.836827,0.157621,0.815674,0.059463,0.035521,0.053191,0.641359,0.062359,0.216734,0.0
Detroit_Break_-_5A,7,kick,1.071096,0.8819,0.34839,0.353754,0.067476,0.24939,0.062772,0.102282,0.021999,0.099604,0.01978,0.114347,0.0
Detroit_Break_-_5A,8,kick,1.585592,0.457366,0.719658,0.03117,0.078769,0.418991,0.01956,0.536286,0.048296,0.206014,0.095228,0.197077,0.0
Detroit_Break_-_5A,9,kick,3.679966,-0.776495,-1.033675,-1.114456,0.119878,0.350067,0.563181,0.396426,0.00177,0.010731,0.004364,0.056639,0.0
Detroit_Break_-_5A,10,kick,2.207744,0.011333,0.522507,-0.431686,0.14968,0.513107,0.356304,0.293897,0.001373,0.197827,0.139627,0.162298,0.0
Detroit_Break_-_5A,11,kick,1.166301,0.850831,0.700662,0.201213,0.165953,0.523529,0.174345,0.042555,0.035542,0.237475,0.031547,0.119896,0.0
Detroit_Break_-_5A,12,hat,0.60042,1.017234,2.030485,0.465456,0.143223,0.533951,0.224617,0.04787,0.029525,0.542861,0.127357,0.250113,0.0
Detroit_Break_-_5A,13,kick,3.427946,-0.623932,-0.817515,-0.989718,0.231854,0.793518,0.435403,0.493862,0.006784,0.027916,0.015856,0.073841,0.0
Detroit_Break_-_5A,14,kick,3.531895,-0.742462,-0.987602,-0.993965,0.082474,0.221558,0.471723,0.498782,0.002079,0.011019,0.006146,0.050516,0.0
Detroit_Break_-_5A,15,snare,0.611916,1.251005,1.101845,0.530655,0.213499,0.799362,0.021039,0.090111,0.09956,0.317981,0.021387,0.124433,0.0
Detroit_Break_-_5A,16,hat,0.286984,1.423466,1.70711,0.729851,0.239233,0.850082,0.06289,0.032039,0.115221,0.45876,0.048642,0.20674,0.0
Detroit_Break_-_5A,17,hat,0.135982,1.455058,2.031093,0.791705,0.18091,0.772751,0.050241,0.052051,0.07941,0.54288,0.057492,0.241615,0.0
Detroit_Break_-_5A,18,kick,3.61095,-0.727582,-0.985977,-1.074914,0.254423,0.709717,0.504228,0.453014,0.003533,0.013267,0.002409,0.064516,0.0
Detroit_Break_-_5A,19,kick,3.321146,-0.584068,-0.677656,-0.949746,0.165705,0.500397,0.616089,0.226056,0.005522,0.063808,0.037705,0.063888,0.0
Detroit_Break_-_5A,20,kick,3.431331,-0.666288,-0.89833,-0.954921,0.086727,0.24086,0.433008,0.510394,0.001316,0.020862,0.007315,0.057964,0.0
Detroit_Percussion_-_4A,0,kick,1.599895,0.580171,0.652165,0.009301,0.11326,0.671448,0.000384,0.518824,0.033776,0.216348,0.078072,0.1938,0.219578
Detroit_Percussion_-_4A,1,snare,0.585917,1.525318,0.874378,0.706202,0.132552,0.917892,0.004982,0.075134,0.223996,0.189924,0.071357,0.182964,0.369914
Detroit_Percussion_-_4A,2,hat,-0.298816,1.4761,2.799972,0.977474,0.074773,0.413605,0.005431,0.133838,0.013502,0.576461,0.25345,0.319556,0.294927
Detroit_Percussion_-_4A,3,hat,-0.720696,1.727154,3.360896,1.097769,0.113252,0.463837,0.001044,0.011168,0.006397,0.794851,0.171868,0.296824,0.0
Detroit_Percussion_-_4A,4,hat,0.026541,1.518843,1.82887,0.852158,0.086647,0.463837,0.0011,0.003653,0.019413,0.354092,0.154457,0.262601,0.310388
Detroit_Percussion_-_4A,5,hat,-0.149889,1.576317,2.104457,0.937346,0.083036,0.453552,0.00186,0.001333,0.026408,0.41579,0.180395,0.265121,0.328244
Detroit_Percussion_-_4A,6,kick,1.743225,0.509998,0.566552,-0.047656,0.114299,0.696823,0.000968,0.582085,0.056359,0.202727,0.083167,0.195565,0.249055
Detroit_Percussion_-_4A,7,hat,0.221753,1.259545,2.204717,0.749856,0.080079,0.419434,0.001387,0.267725,0.001667,0.498384,0.217819,0.284778,0.532649
Detroit_Percussion_-_4A,8,snare,0.526279,1.560281,0.880915,0.726133,0.124045,0.68634,0.004119,0.036002,0.232677,0.172669,0.069444,0.181956,0.28213
Detroit_Percussion_-_4A,9,kick,1.771147,0.501951,0.52751,-0.054701,0.114388,0.794571,0.000514,0.589996,0.060556,0.202723,0.074871,0.191532,0.246929
Detroit_Percussion_-_4A,10,hat,0.181262,1.276597,2.257834,0.759388,0.08105,0.408981,0.001184,0.256826,0.001588,0.50416,0.223949,0.28503,0.52106
Detroit_Percussion_-_4A,11,snare,0.348436,1.520564,1.356645,0.755087,0.109085,0.503555,0.000871,0.075426,0.023225,0.314218,0.14071,0.21875,0.857281
Detroit_Percussion_-_4A,12,kick,1.828705,0.452552,0.462761,-0.099994,0.115873,0.623291,0.002025,0.600697,0.052515,0.191591,0.075433,0.174143,0.250059
Detroit_Percussion_-_4A,13,hat,0.177193,1.269,2.255395,0.767411,0.078526,0.426529,0.00084,0.259221,0.001494,0.503526,0.2227,0.285282,0.506314
Detroit_Percussion_-_4A,14,kick,2.079973,0.305361,0.236739,-0.222609,0.119404,0.644669,0.000738,0.674743,0.037371,0.15883,0.060732,0.171119,0.27454
Detroit_Percussion_-_4A,15,snare,0.675928,1.464377,0.70139,0.643187,0.126508,0.833893,0.003294,0.070598,0.19622,0.157029,0.057257,0.159778,0.375412
Detroit_Percussion_-_4A,16,hat,0.280718,1.374476,1.59345,0.729139,0.086864,0.454773,0.000918,0.081706,0.023556,0.327977,0.134299,0.24496,0.305198
Difference_Break_1_-_9A,0,kick,3.163287,-0.482804,-0.792379,-0.908881,0.335628,0.795929,0.006801,0.954162,0.001715,0.001497,0.00042,0.010793,0.0
Difference_Break_1_-_9A,1,kick,2.940421,-0.311393,-0.688741,-0.774248,0.177357,0.482635,0.106446,0.717118,0.004095,0.006761,0.003078,0.027722,0.0
Difference_Break_1_-_9A,2,kick,2.707458,-0.157514,-0.425702,-0.636002,0.138358,0.787262,0.146814,0.606308,0.018214,0.044288,0.022261,0.066532,0.0
Difference_Break_1_-_9A,3,kick,3.013145,-0.359005,-0.617448,-0.793326,0.106441,0.355606,0.098816,0.786921,0.007068,0.026691,0.007565,0.066342,0.0
Difference_Break_1_-_9A,4,hat,0.060401,1.768013,1.779491,1.001827,0.195111,0.796951,0.026235,0.069326,0.345262,0.525389,0.014308,0.167726,0.0
Difference_Break_1_-_9A,5,hat,0.459009,1.345695,1.635465,0.7107,0.092385,0.394333,0.037256,0.197122,0.216788,0.457843,0.060162,0.197205,0.0
Difference_Break_1_-_9A,6,hat,0.245273,1.56994,1.576036,0.989059,0.070291,0.376282,0.097866,0.083208,0.262033,0.422467,0.118247,0.201361,0.499127
Difference_Break_1_-_9A,7,hat,-0.030263,1.388588,2.088196,0.982169,0.04683,0.216537,0.042706,0.121172,0.1972,0.399075,0.210774,0.234464,0.0
Difference_Break_1_-_9A,8,hat,-0.43028,1.672111,2.624973,1.130285,0.065386,0.436035,0.019256,0.029409,0.204465,0.45831,0.257937,0.301663,0.0
Difference_Break_1_-_9A,9,hat,-0.378626,1.533999,2.385345,1.224006,0.026337,0.10289,0.02724,0.075002,0.194043,0.42378,0.241275,0.280154,0.0
Difference_Break_1_-_9A,10,kick,3.074553,-0.394386,-0.691977,-0.82786,0.318695,0.996735,0.018998,0.908073,0.004174,0.004785,0.002111,0.06502,0.0
Difference_Break_1_-_9A,11,kick,3.53098,-0.678595,-0.999526,-1.047587,0.149041,0.381073,0.480663,0.440336,0.00552,0.005267,0.001043,0.038064,0.0
Difference_Break_1_-_9A,12,snare,0.446307,1.472281,1.383824,0.731699,0.273996,0.999939,0.055007,0.114318,0.303839,0.428875,0.027549,0.109527,0.0
Difference_Break_1_-_9A,13,hat,0.201656,1.64261,1.684383,0.897936,0.276506,0.999939,0.03939,0.095044,0.319383,0.508757,0.019125,0.151653,0.0
Difference_Break_1_-_9A,14,kick,1.264367,0.908047,0.849454,0.281292,0.20969,0.914032,0.071502,0.346773,0.20805,0.316276,0.022339,0.15824,0.0
Difference_Break_1_-_9A,15,kick,1.993159,0.332615,0.348374,-0.190642,0.138216,0.46907,0.171102,0.434223,0.103136,0.225426,0.034257,0.123991,0.0
Difference_Break_1_-_9A,16,kick,2.413731,0.071744,-0.221809,-0.346508,0.084108,0.362915,0.166209,0.558132,0.119632,0.126286,0.002327,0.07232,0.0
Difference_Break_1_-_9A,17,kick,2.290375,-0.03839,-0.26754,-0.098774,0.024942,0.102921,0.25454,0.496713,0.099019,0.135238,0.001553,0.079455,0.0
Difference_Break_2_-_6A,0,kick,2.71181,-0.006914,-0.717246,-0.539691,0.236293,0.799164,0.010689,0.767275,0.006146,0.019071,0.007375,0.035282,0.534705
Difference_Break_2_-_6A,1,hat,0.903694,0.99704,1.112556,0.437907,0.083911,0.716522,0.003648,0.352891,0.031442,0.32362,0.13407,0.153478,0.657104
Difference_Break_2_-_6A,2,snare,0.13839,1.793673,1.437397,0.960444,0.135575,0.890854,0.00363,0.034661,0.306297,0.3501,0.083962,0.170615,0.350369
Difference_Break_2_-_6A,3,kick,2.407789,0.192628,-0.293832,-0.348057,0.115769,0.642258,0.018854,0.69987,0.02702,0.076542,0.032157,0.122732,0.493896
Difference_Break_2_-_6A,4,kick,2.534737,0.144679,-0.579425,-0.411887,0.182647,0.683426,0.002631,0.728165,0.014087,0.039399,0.017061,0.063256,0.637927
Difference_Break_2_-_6A,5,snare,0.003024,1.825308,1.671622,1.017974,0.129603,0.803619,0.001249,0.038485,0.25569,0.448304,0.077985,0.168347,0.450968
Difference_Break_2_-_6A,6,hat,0.184003,1.418865,1.656034,0.982539,0.052799,0.426056,0.00949,0.214808,0.105206,0.466014,0.124858,0.182712,0.66691
Difference_Break_2_-_6A,7,kick,1.398842,0.762215,-0.090109,0.547791,0.01695,0.062881,0.032991,0.445883,0.138393,0.137305,0.005129,0.085181,0.631276
Difference_Break_2_-_6A,8,kick,2.403225,0.245295,-0.542963,-0.33781,0.230034,0.877945,0.003928,0.666967,0.016806,0.039582,0.017565,0.05746,0.667989
Difference_Break_2_-_6A,9,hat,0.925502,0.965352,1.097505,0.418867,0.082542,0.759689,0.001948,0.361858,0.030136,0.318494,0.132534,0.149446,0.61189
Difference_Break_2_-_6A,10,snare,0.147752,1.781244,1.456533,0.954934,0.141505,0.801056,0.002391,0.048448,0.301172,0.359912,0.085189,0.172127,0.367691
Difference_Break_2_-_6A,11,kick,2.414435,0.155241,-0.243786,-0.374051,0.124738,0.675903,0.017946,0.713078,0.025602,0.083828,0.03706,0.120716,0.427301
Difference_Break_2_-_6A,12,kick,2.362447,0.283234,-0.442056,-0.29578,0.196816,0.698959,0.001936,0.680164,0.019057,0.058209,0.030121,0.085685,0.735561
Difference_Break_2_-_6A,13,snare,0.259953,1.783118,1.160383,0.929167,0.172166,0.89119,0.001727,0.030585,0.322652,0.295957,0.056658,0.152974,0.363457
Difference_Break_2_-_6A,14,hat,0.05313,1.456871,1.923605,0.973356,0.062069,0.548355,0.000943,0.195726,0.07264,0.493579,0.167859,0.197329,0.697957
Difference_Break_2_-_6A,15,kick,1.752584,0.568371,0.239628,-0.040303,0.122207,0.773666,0.005112,0.506427,0.059455,0.153194,0.050456,0.119204,0.346407
Dispatch_Break_-_6B,0,kick,2.752009,-0.101357,-0.381533,-0.562466,0.137023,0.957245,0.261631,0.523709,0.067137,0.118392,0.004653,0.088458,0.138408
Dispatch_Break_-_6B,1,hat,-0.291002,1.648004,2.560821,0.92018,0.246323,0.999176,0.020271,0.011152,0.174202,0.500111,0.221698,0.236552,0.0
Dispatch_Break_-_6B,2,hat,0.039253,1.728785,1.943393,1.00876,0.102736,0.999176,0.071175,0.040197,0.232057,0.60811,0.021193,0.197329,0.272716
Dispatch_Break_-_6B,3,hat,-0.739906,1.812004,2.809704,1.370954,0.038484,0.362564,0.034523,0.012634,0.035598,0.422334,0.486775,0.303175,1.41565
Dispatch_Break_-_6B,4,hat,-0.114677,1.800929,2.115598,1.065901,0.099257,0.947479,0.032947,0.037647,0.259997,0.58242,0.047819,0.229083,0.104144
Dispatch_Break_-_6B,5,kick,2.92843,-0.258382,-0.563858,-0.704573,0.137343,0.958038,0.245484,0.570732,0.01533,0.060737,0.014161,0.071825,0.144818
Dispatch_Break_-_6B,6,hat,-0.102503,1.800177,2.082506,1.059153,0.103866,0.99791,0.03445,0.039498,0.248221,0.586868,0.050003,0.214466,0.197823
Dispatch_Break_-_6B,7,hat,-0.772062,1.947347,2.693298,1.487013,0.039255,0.316116,0.018913,0.008424,0.096662,0.479449,0.385776,0.298387,1.29596
Dispatch_Break_-_6B,8,hat,-0.102923,1.782291,2.108913,1.065967,0.096876,0.958801,0.033669,0.044805,0.249217,0.581718,0.048998,0.233871,0.121948
Dispatch_Break_-_6B,9,kick,2.913479,-0.239273,-0.530724,-0.684259,0.131013,0.85112,0.239103,0.577657,0.015224,0.062885,0.013965,0.092742,0.145104
Dispatch_Break_-_6B,10,hat,-0.092453,1.79641,2.076053,1.055891,0.103132,0.995636,0.032819,0.043717,0.247397,0.581841,0.051232,0.219758,0.198935
Dispatch_Break_-_6B,11,hat,-0.628444,1.733865,2.738449,1.304589,0.038383,0.323349,0.05525,0.017634,0.025587,0.392639,0.500757,0.311492,1.429808
Dispatch_Break_-_6B,12,hat,-0.109524,1.783406,2.106316,1.069107,0.096427,0.969437,0.035321,0.041073,0.249234,0.585732,0.046688,0.227571,0.12232
Dispatch_Break_-_6B,13,hat,-0.115237,1.507181,1.813262,1.327692,0.004902,0.032196,0.141268,0.031159,0.198403,0.483801,0.126309,0.219758,0.425783
Dispatch_Break_-_6B,14,snare,-0.226202,2.660366,0.818263,2.057018,0.03579,0.309784,0.078094,0.032907,0.241943,0.595902,0.019835,0.200101,3.368407
Dispatch_Break_-_6B,15,hat,-0.237152,1.557871,2.374884,1.173488,0.03839,0.315964,0.12276,0.033497,0.027651,0.375861,0.42605,0.33871,1.338293
Dispatch_Break_-_6B,16,snare,-0.030948,2.758365,0.41312,2.13353,0.031747,0.319077,0.119835,0.048818,0.192083,0.523322,0.087507,0.224798,4.438044
Dispatch_Break_2_-_2A,0,kick,3.520187,-0.468271,-1.178937,-0.882564,0.375611,0.999939,0.400807,0.560212,0.003565,0.010412,0.003742,0.05998,0.694816
Dispatch_Break_2_-_2A,1,hat,0.925228,0.561239,1.515472,0.384127,0.035592,0.363068,0.358766,0.034106,0.015409,0.317525,0.262405,0.19128,0.162058
Dispatch_Break_2_-_2A,2,snare,0.202213,1.74026,1.388372,0.904146,0.435247,0.999939,0.009755,0.008558,0.344118,0.277903,0.080696,0.20674,0.0
